Código SIGEP,Nombre de la entidad,Nit,Orden,Suborden,Código DIVIPOLA Departamento,Departamento,Código DIVIPOLA Municipio ,Municipio,Clasificación Orgánica,Sector,Nivel,Tipo de Vinculacíon ,Naturaleza jurídica ,Longitud,Latitud,Año,Trimestre,Fuente,Sexo: Hombres,Sexo: Mujeres,Sexo: No reporta,Número contratistas,Número servidores públicos,Nivel: Postgrado,Nivel: Profesional,Nivel: Técnicas - Tecnológicas,Nivel: Secundaria,Nivel: Primaria,Nivel: No reporta,Edad: 18-21,Edad: 22-24,Edad: 25-28,Edad: No reporta
6188,TERMINAL DE TRANSPORTES POPAYÁN S.A.,891500629,Territorial,Municipal,19,Cauca,001,POPAYÁN,Ejecutiva,No Aplica,Descentralizado,Vinculación,Sociedad de Economía Mixta,"-76,614739","2,444814",2020,4,Ultima actualización: Diciembre 2020,10,12,0,14,8,0,1,12,8,1,0,3,8,11,0
0065,ALCALDÍA DE ALCALÁ,891901079,Territorial,Municipal,76,Valle del Cauca,020,ALCALÁ,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-76,167375","4,168711",2020,4,Ultima actualización: Diciembre 2020,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
0009,MINISTERIO DE MINAS Y ENERGÍA,899999022-1,Nacional,No Aplica,11,Bogotá D.C,001,BOGOTÁ,Ejecutiva,Minas y Energía,Central,Cabeza,Ministerio,"-74,072092","4,710989",2020,4,Ultima actualización: Diciembre 2020,49,50,0,94,5,27,52,13,6,1,0,2,30,67,0
0646,ALCALDÍA DE HATO,890210438,Territorial,Municipal,68,Santander,344,HATO,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-73,308154","6,544078",2020,4,Ultima actualización: Diciembre 2020,3,8,0,10,1,0,4,5,2,0,0,3,4,4,0
4401,GOBERNACIÓN DE ARAUCA,800102838,Territorial,Departamental,81,Arauca,001,ARAUCA,Ejecutiva,No Aplica,Central,Adscripción,Gobernación,"-70,758423","7,088582",2020,4,Ultima actualización: Diciembre 2020,9,5,0,14,0,0,5,4,5,0,0,1,3,10,0
0736,ALCALDÍA DE MACARAVITA,890210947,Territorial,Municipal,68,Santander,425,MACARAVITA,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-72,59259","6,50614",2020,4,Ultima actualización: Diciembre 2020,2,5,0,4,3,0,2,3,2,0,0,0,1,6,0
1036,ALCALDÍA DE SAN JOSÉ DE MIRANDA,890204890-4,Territorial,Municipal,68,Santander,684,SAN JOSÉ DE MIRANDA,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-72,733351","6,658614",2020,4,Ultima actualización: Diciembre 2020,5,4,0,5,4,1,3,3,1,1,0,0,4,5,0
4864,MEGABUS S.A.,816007837,Territorial,Municipal,66,Risaralda,001,PEREIRA,Ejecutiva,No Aplica,Descentralizado,Vinculación,Sociedades Públicas por Acciones,"-75,690601","4,808717",2020,4,Ultima actualización: Diciembre 2020,2,4,0,5,1,0,0,4,2,0,0,2,2,2,0
0173,ALCALDÍA DE CAJAMARCA,890700859,Territorial,Municipal,73,Tolima,124,CAJAMARCA,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-75,426844","4,441792",2020,4,Ultima actualización: Diciembre 2020,17,20,0,36,1,3,15,15,4,0,0,4,16,17,0
0932,FONDO DE PASIVO SOCIAL DE FERROCARRILES NACIONALES DE COLOMBIA,800112806-2,Nacional,No Aplica,11,Bogotá D.C,001,BOGOTÁ,Ejecutiva,Salud y Protección Social,Descentralizado,Adscripción,Establecimiento Público,"-74,072092","4,710989",2020,4,Ultima actualización: Diciembre 2020,13,38,0,51,0,4,47,0,0,0,0,2,35,14,0
0595,ALCALDÍA DE GACHALÁ,800094671,Territorial,Municipal,25,Cundinamarca,293,GACHALA,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-73,51997","4,693039",2020,4,Ultima actualización: Diciembre 2020,4,0,0,4,0,0,1,1,2,0,0,1,1,2,0
3285,HOSPITAL  SAN VICENTE DE PAUL  - PRADO,890701490,Territorial,Municipal,73,Tolima,563,PRADO,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas Sociales del Estado,"-74,931367","3,856684",2020,4,Ultima actualización: Diciembre 2020,5,8,0,10,3,0,9,4,0,0,0,1,4,8,0
0703,ALCALDÍA DE LA PLAYA DE BELEN,800000681,Territorial,Municipal,54,Norte de Santander,398,LA PLAYA,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-73,237889","8,214035",2020,4,Ultima actualización: Diciembre 2020,4,8,0,10,2,0,4,3,5,0,0,2,4,6,0
0355,UNIVERSIDAD DEL CAUCA,891500319,Nacional,No Aplica,19,Cauca,001,POPAYÁN,Entes autónomos,Educación,No Aplica,Régimen Autónomo,Ente Universitario Autónomo,"-76,614739","2,444814",2020,4,Ultima actualización: Diciembre 2020,0,2,0,0,2,0,2,0,0,0,0,0,0,2,0
0926,ALCALDÍA DE PUERTO GAITÁN,800079035-1,Territorial,Municipal,50,Meta,568,PUERTO GAITÁN,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-72,083573","4,312977",2020,4,Ultima actualización: Diciembre 2020,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1372,BIBLIOTECA DEPARTAMENTAL  JORGE GARCES BORRERO,890399039,Territorial,Departamental,76,Valle del Cauca,001,CALI,Ejecutiva,No Aplica,Descentralizado,Adscripción,Establecimiento Público,"-76,531985","3,451647",2020,4,Ultima actualización: Diciembre 2020,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1058,ALCALDÍA DE SAN MIGUEL - PUTUMAYO,800252922,Territorial,Municipal,86,Putumayo,757,SAN MIGUEL,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-76,914724",",343418",2020,4,Ultima actualización: Diciembre 2020,8,13,0,21,0,0,9,8,4,0,0,3,7,11,0
4409,GOBERNACIÓN DE GUAINIA,892099149,Territorial,Departamental,94,Guainía,001,INÍRIDA,Ejecutiva,No Aplica,Central,Adscripción,Gobernación,"-67,923917","3,868297",2020,4,Ultima actualización: Diciembre 2020,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1087,ALCALDÍA DE SANTA CRUZ DE MOMPÓX,890480643,Territorial,Distrital,13,Bolívar,468,MOMPÓS,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-74,424496","9,240146",2020,4,Ultima actualización: Diciembre 2020,6,4,0,7,3,0,4,2,4,0,0,3,2,5,0
1100,ALCALDÍA DE SANTACRUZ  GUACHAVÉS,800019685,Territorial,Municipal,52,Nariño,699,SANTACRUZ,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-77,722316","1,278454",2020,4,Ultima actualización: Diciembre 2020,1,1,0,2,0,0,1,0,1,0,0,0,1,1,0
1289,ÁREA METROPOLITANA CENTRO OCCIDENTE DE PEREIRA,891410902,Territorial,Área Metropolitana,66,Risaralda,001,PEREIRA,Ejecutiva,No Aplica,Descentralizado,No Aplica,Área Metropolitana,"-75,690601","4,808717",2020,4,Ultima actualización: Diciembre 2020,16,17,0,32,1,4,17,9,3,0,0,3,5,25,0
0599,ALCALDÍA DE GALAN,890206722,Territorial,Municipal,68,Santander,296,GALÁN,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-73,287406","6,639497",2020,4,Ultima actualización: Diciembre 2020,2,5,0,5,2,0,1,5,0,1,0,3,1,3,0
0600,ALCALDÍA DE GALAPA,890102472-0,Territorial,Municipal,08,Atlántico,296,GALAPA,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-74,883823","10,898923",2020,4,Ultima actualización: Diciembre 2020,0,3,0,1,2,0,2,0,1,0,0,1,0,2,0
8391,INSTITUTO DEPARTAMENTAL DEL DEPORTE DE LA GUAJIRA,825001274-9,Territorial,Departamental,44,La Guajira,001,RIOHACHA,Ejecutiva,No Aplica,Descentralizado,No Aplica,Institutos Científicos y Tecnológicos,"-72,916784","11,538415",2020,4,Ultima actualización: Diciembre 2020,7,3,0,9,1,0,7,3,0,0,0,0,5,5,0
0072,ALCALDÍA DE ALPUJARRA,890702017,Territorial,Municipal,73,Tolima,024,ALPUJARRA,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-74,932669","3,391931",2020,4,Ultima actualización: Diciembre 2020,0,6,0,6,0,0,2,4,0,0,0,1,0,5,0
0268,CORPORACION AUTONOMA REGIONAL DEL TOLIMA,890704536,Nacional,No Aplica,73,Tolima,001,IBAGUÉ,Entes autónomos,Ambiente y Desarrollo Sostenible,No Aplica,Régimen Autónomo,Órganos autónomos,"-75,242438","4,444676",2020,4,Ultima actualización: Diciembre 2020,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
3982,EMPRESAS DE PÚBLICAS DE AMAGA SA,900195262,Territorial,Municipal,05,Antioquia,030,AMAGÁ,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas de Servicios Públicos Domiciliarios - Oficiales,"-75,702277","6,037113",2020,4,Ultima actualización: Diciembre 2020,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0211,ALCALDÍA DE CERRITO,890209889,Territorial,Municipal,68,Santander,162,CERRITO,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-72,696951","6,839006",2020,4,Ultima actualización: Diciembre 2020,5,11,0,13,3,0,8,7,1,0,0,0,5,11,0
0291,INSTITUTO GEOGRÁFICO AGUSTÍN CODAZZI,899999004-9,Nacional,No Aplica,11,Bogotá D.C,001,BOGOTÁ,Ejecutiva,Estadísticas,Descentralizado,Adscripción,Establecimiento Público,"-74,072092","4,710989",2020,4,Ultima actualización: Diciembre 2020,119,130,0,243,6,13,107,95,34,0,0,17,58,174,0
1286,ALCALDÍA DE ZIPAQUIRÁ,899999318,Territorial,Municipal,25,Cundinamarca,899,ZIPAQUIRÁ,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-73,990955","5,021476",2020,4,Ultima actualización: Diciembre 2020,2,8,0,0,10,0,5,4,1,0,0,1,1,8,0
6346,COMISIÓN NACIONAL DEL SERVICIO CIVIL,900003409-7,Nacional,No Aplica,11,Bogotá D.C,001,BOGOTÁ,Entes autónomos,No Aplica,No Aplica,No Aplica,Órganos autónomos,"-74,072092","4,710989",2020,4,Ultima actualización: Diciembre 2020,14,31,0,45,0,15,22,7,1,0,0,1,8,36,0
0409,ALCALDÍA DE ITAGÜÍ,890980093-8,Territorial,Municipal,05,Antioquia,360,ITAGUI,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-75,614671","6,167568",2020,4,Ultima actualización: Diciembre 2020,17,11,0,10,18,10,12,5,1,0,0,1,2,25,0
0556,ALCALDÍA DE EL PITAL,892115155,Territorial,Municipal,41,Huila,548,PITAL,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-75,803848","2,266733",2020,4,Ultima actualización: Diciembre 2020,4,2,0,6,0,0,1,5,0,0,0,4,2,0,0
4404,GOBERNACIÓN DE CASANARE,892099216 - 6,Territorial,Departamental,85,Casanare,001,YOPAL,Ejecutiva,No Aplica,Central,Adscripción,Gobernación,"-72,400523","5,348903",2020,4,Ultima actualización: Diciembre 2020,55,65,0,111,9,11,37,48,24,0,0,5,32,83,0
1075,ALCALDÍA DE SAN SEBASTIÁN DE MARIQUITA,890701342,Territorial,Municipal,73,Tolima,443,MARIQUITA,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-74,886835","5,199505",2020,4,Ultima actualización: Diciembre 2020,12,15,0,22,5,0,7,14,5,1,0,2,8,17,0
3451,HOSPITAL LOCAL DE SABANAS DE SAN ANGEL,819003599,Territorial,Municipal,47,Magdalena,660,SABANAS DE SAN ANGEL,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas Sociales del Estado,"-74,17097","10,095378",2020,4,Ultima actualización: Diciembre 2020,3,7,0,10,0,0,1,9,0,0,0,2,4,4,0
0002,MINISTERIO DE RELACIONES EXTERIORES,899999042-9,Nacional,No Aplica,11,Bogotá D.C,001,BOGOTÁ,Ejecutiva,Relaciones Exteriores,Central,Cabeza,Ministerio,"-74,072092","4,710989",2020,4,Ultima actualización: Diciembre 2020,28,27,0,23,32,17,37,1,0,0,0,1,4,50,0
4626,INSTITUTO DEPARTAMENTAL DEL DEPORTE Y LA RECREACIÓN  IDDER,845000028,Territorial,Municipal,97,Vaupés,001,MITÚ,Ejecutiva,No Aplica,Descentralizado,Adscripción,Establecimiento Público,"-70,233618","1,252174",2020,4,Ultima actualización: Diciembre 2020,11,6,0,17,0,0,3,8,6,0,0,5,1,11,0
8378,AREA METROPOLITANA DE VALLEDUPAR,900187817-8,Territorial,Área Metropolitana,20,Cesar,001,VALLEDUPAR,Ejecutiva,No Aplica,Descentralizado,No Aplica,Área Metropolitana,"-73,243633","10,474245",2020,4,Ultima actualización: Diciembre 2020,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
0890,CORPORACION AUTONOMA REGIONAL DEL CANAL DEL DIQUE,800254453 - 5,Nacional,No Aplica,13,Bolívar,001,CARTAGENA,Entes autónomos,Ambiente y Desarrollo Sostenible,No Aplica,Otro,Órganos autónomos,"-75,479426","10,391049",2020,4,Ultima actualización: Diciembre 2020,4,8,0,11,1,1,11,0,0,0,0,1,5,6,0
0716,ALCALDÍA DE LA VIRGINIA,891480027-1,Territorial,Municipal,66,Risaralda,400,LA VIRGINIA,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-75,870845796759","4,88888232388866",2020,4,Ultima actualización: Diciembre 2020,9,21,0,25,5,4,12,12,2,0,0,5,9,16,0
8209,RIO LUISA EMPRESA DE SERVICIOS PÚBLICOS DE SAN LUIS,NULL,Territorial,Municipal,73,Tolima,678,SAN LUIS,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas de Servicios Públicos Domiciliarios - Oficiales,"-75,095082","4,133543",2020,4,Ultima actualización: Diciembre 2020,5,2,0,7,0,0,1,1,5,0,0,2,3,2,0
8026,ADMINISTRADORA DEL MONOPOLIO RENTÍSTICO DE LOS JUEGOS DE SUERTE Y AZAR,900505060,Nacional,No Aplica,11,Bogotá D.C,001,BOGOTÁ,Ejecutiva,Hacienda y Crédito Público,Descentralizado,Vinculación,Empresas Industriales y Comerciales del Estado,"-74,072092","4,710989",2020,4,Ultima actualización: Diciembre 2020,7,12,0,14,5,2,13,3,1,0,0,2,5,12,0
0917,ARCHIVO GENERAL DE LA NACIÓN,800128835-6,Nacional,No Aplica,11,Bogotá D.C,001,BOGOTÁ,Ejecutiva,Cultura,Descentralizado,Adscripción,Establecimiento Público,"-74,072092","4,710989",2020,4,Ultima actualización: Diciembre 2020,12,17,0,29,0,2,19,2,6,0,0,3,7,19,0
4410,GOBERNACIÓN DE GUAVIARE,800103196-1,Territorial,Departamental,95,Guaviare,001,SAN JOSÉ DEL GUAVIARE,Ejecutiva,No Aplica,Central,Adscripción,Gobernación,"-72,641727","2,568549",2020,4,Ultima actualización: Diciembre 2020,0,5,0,5,0,0,4,1,0,0,0,0,5,0,0
0179,ALCALDÍA DE CALDAS,890980447 -1,Territorial,Municipal,05,Antioquia,129,CALDAS,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-75,633347","6,094317",2020,4,Ultima actualización: Diciembre 2020,15,30,0,43,2,0,11,13,21,0,0,3,14,28,0
0407,ALCALDÍA DE IBAGUE,800113389 - 7,Territorial,Municipal,73,Tolima,001,IBAGUÉ,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-75,242438","4,444676",2020,4,Ultima actualización: Diciembre 2020,4,6,0,0,10,1,8,1,0,0,0,1,0,9,0
0156,ALCALDÍA DE BUENAVISTA - BOYACÁ,891808260,Territorial,Municipal,15,Boyacá,109,BUENAVISTA,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-73,942428","5,51326",2020,4,Ultima actualización: Diciembre 2020,5,12,0,14,3,5,5,6,0,1,0,1,5,11,0
3967,EMPRESA DE ASEO DE PEREIRA S.A.,816002017,Territorial,Municipal,66,Risaralda,001,PEREIRA,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas de Servicios Públicos Domiciliarios - Oficiales,"-75,690601","4,808717",2020,4,Ultima actualización: Diciembre 2020,0,4,0,4,0,1,2,1,0,0,0,0,1,3,0
0401,UNIDAD ADMINISTRATIVA ESPECIAL JUNTA CENTRAL DE CONTADORES,900180739-1,Nacional,No Aplica,11,Bogotá D.C,001,BOGOTÁ,Ejecutiva,"Comercio, Industria y Turismo",Descentralizado,Adscripción,Unidad Administrativa Especial con Personería Jurídica,"-74,072092","4,710989",2020,4,Ultima actualización: Diciembre 2020,2,0,0,2,0,0,0,1,1,0,0,0,0,2,0
3554,HOSPITAL RUBÉN CRUZ VELEZ - TULUA,821000831,Territorial,Municipal,76,Valle del Cauca,834,TULUÁ,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas Sociales del Estado,"-76,191499","4,089869",2020,4,Ultima actualización: Diciembre 2020,23,62,0,82,3,0,27,46,11,1,0,13,28,44,0
1074,ALCALDÍA DE SAN SEBASTÍAN DE BUENAVISTA,891780054,Territorial,Municipal,47,Magdalena,692,SAN SEBASTIÁN DE BUENAVISTA,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-74,351193","9,240301",2020,4,Ultima actualización: Diciembre 2020,8,9,0,11,6,1,8,5,3,0,0,1,2,14,0
1257,ALCALDÍA DE VILLAGÓMEZ,899999447,Territorial,Municipal,25,Cundinamarca,871,VILLAGÓMEZ,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-74,195169","5,2733",2020,4,Ultima actualización: Diciembre 2020,14,10,0,19,5,0,10,9,5,0,0,8,8,8,0
0230,ALCALDÍA DE CHITAGÁ,890501422,Territorial,Municipal,54,Norte de Santander,174,CHITAGÁ,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-72,665495","7,137113",2020,4,Ultima actualización: Diciembre 2020,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
4077,EMPRESAS MUNICIPALES DE VILLA DEL ROSARIO  -EICVIRO,800116625,Territorial,Municipal,54,Norte de Santander,874,VILLA DEL ROSARIO,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas de Servicios Públicos Domiciliarios - Oficiales,"-72,46969","7,843788",2020,4,Ultima actualización: Diciembre 2020,1,4,0,5,0,0,1,3,1,0,0,2,0,3,0
0099,ALCALDÍA DE ARATOCA,890205334,Territorial,Municipal,68,Santander,051,ARATOCA,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-73,017346","6,695018",2020,4,Ultima actualización: Diciembre 2020,10,12,0,16,6,0,12,5,5,0,0,0,5,17,0
3216,HOSPITAL  SAN JUAN DE DIOS  -ANORÍ,890982138,Territorial,Municipal,05,Antioquia,040,ANORÍ,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas Sociales del Estado,"-75,147287","7,073562",2020,4,Ultima actualización: Diciembre 2020,8,28,0,29,7,0,13,21,2,0,0,4,10,22,0
8116,AGENCIA NACIONAL DE TIERRAS,NULL,Nacional,No Aplica,11,Bogotá D.C,001,BOGOTÁ,Ejecutiva,"Agropecuario, Pesquero y de Desarrollo Rural",Descentralizado,Adscripción,Agencia Estatal de Naturaleza Especial,"-74,072092","4,710989",2020,4,Ultima actualización: Diciembre 2020,18,23,0,33,8,7,22,9,3,0,0,0,7,34,0
0272,ALCALDÍA DE CONSACÁ,800019000,Territorial,Municipal,52,Nariño,207,CONSACA,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-77,465658","1,207624",2020,4,Ultima actualización: Diciembre 2020,1,3,0,4,0,0,1,1,2,0,0,2,0,2,0
1168,ALCALDÍA DE TARAIRA,832000219,Territorial,Municipal,97,Vaupés,666,TARAIRA,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-69,63411","-,564744",2020,4,Ultima actualización: Diciembre 2020,6,5,0,10,1,0,5,2,4,0,0,0,2,9,0
0161,ALCALDÍA DE BUGALAGRANDE,891900353-1,Territorial,Municipal,76,Valle del Cauca,113,BUGALAGRANDE,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-76,155749","4,210851",2020,4,Ultima actualización: Diciembre 2020,7,17,0,24,0,0,9,10,4,1,0,1,5,18,0
1152,ALCALDÍA DE SUCRE - SUCRE,892280061,Territorial,Municipal,70,Sucre,771,SUCRE,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-74,72042","8,81005",2020,4,Ultima actualización: Diciembre 2020,2,2,0,0,4,0,4,0,0,0,0,0,1,3,0
1186,ALCALDÍA DE TIBIRITA,800094782,Territorial,Municipal,25,Cundinamarca,807,TIBIRITA,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-73,504646","5,052433",2020,4,Ultima actualización: Diciembre 2020,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1090,ALCALDÍA DE SANTA MARÍA,800029386,Territorial,Municipal,15,Boyacá,690,SANTA MARÍA,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-73,262355","4,857988",2020,4,Ultima actualización: Diciembre 2020,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0305,INSTITUTO CARO Y CUERVO,899999096-6,Nacional,No Aplica,11,Bogotá D.C,001,BOGOTÁ,Ejecutiva,Cultura,Descentralizado,Adscripción,Establecimiento Público,"-74,072092","4,710989",2020,4,Ultima actualización: Diciembre 2020,2,0,0,1,1,0,1,1,0,0,0,0,1,1,0
0796,ALCALDÍA DE MUZO,800077808,Territorial,Municipal,15,Boyacá,480,MUZO,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-74,103016","5,531629",2020,4,Ultima actualización: Diciembre 2020,3,6,0,8,1,0,6,2,1,0,0,0,5,4,0
1164,ALCALDÍA DE TALAIGUA NUEVO,800095530,Territorial,Municipal,13,Bolívar,780,TALAIGUA NUEVO,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-74,567972","9,303469",2020,4,Ultima actualización: Diciembre 2020,5,5,0,10,0,0,0,5,5,0,0,1,1,8,0
0760,ALCALDÍA DE MARULANDA,890801146,Territorial,Municipal,17,Caldas,446,MARULANDA,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-75,259705","5,284386",2020,4,Ultima actualización: Diciembre 2020,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
4857,LOTERIA DEL QUINDIO,890000474,Territorial,Departamental,63,Quindio,001,ARMENIA,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas Industriales y Comerciales del Estado,"-75,675689","4,535",2020,4,Ultima actualización: Diciembre 2020,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
2939,CENTRO DE SALUD DE GUARANDA - SUCRE,823003985,Territorial,Municipal,70,Sucre,265,GUARANDA,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas Sociales del Estado,"-74,537025","8,46831",2020,4,Ultima actualización: Diciembre 2020,0,3,0,3,0,0,3,0,0,0,0,0,2,1,0
1130,ALCALDÍA DE SOCORRO,890203688,Territorial,Municipal,68,Santander,755,SOCORRO,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-73,264041","6,468665",2020,4,Ultima actualización: Diciembre 2020,15,25,0,39,1,0,21,2,17,0,0,4,12,24,0
0364,UNIVERSIDAD TECNOLOGICA DE PEREIRA,891480035-9,Nacional,No Aplica,66,Risaralda,001,PEREIRA,Entes autónomos,Educación,No Aplica,Régimen Autónomo,Ente Universitario Autónomo,"-75,690601","4,808717",2020,4,Ultima actualización: Diciembre 2020,66,55,0,121,0,19,84,15,3,0,0,5,30,86,0
0542,ALCALDÍA DE EL ESPINAL,890702027,Territorial,Municipal,73,Tolima,268,ESPINAL,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-74,884341","4,149819",2020,4,Ultima actualización: Diciembre 2020,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
0027,SUPERINTENDENCIA DE NOTARIADO Y REGISTRO,899999007-0,Nacional,No Aplica,11,Bogotá D.C,001,BOGOTÁ,Ejecutiva,Justicia y del Derecho,Descentralizado,Adscripción,Superintendencia con Personería Jurídica,"-74,072092","4,710989",2020,4,Ultima actualización: Diciembre 2020,4,3,0,0,7,0,4,3,0,0,0,0,2,5,0
0450,ALCALDÍA DE POPAYÁN,891580006-4,Territorial,Municipal,19,Cauca,001,POPAYÁN,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-76,614739","2,444814",2020,4,Ultima actualización: Diciembre 2020,5,5,0,8,2,3,6,1,0,0,0,0,2,8,0
5324,FONDO DE GARANTÍAS DE INSTITUCIONES FINANCIERAS,860530751,Nacional,No Aplica,11,Bogotá D.C,001,BOGOTÁ,Ejecutiva,Hacienda y Crédito Público,Descentralizado,Vinculación,Especial,"-74,072092","4,710989",2020,4,Ultima actualización: Diciembre 2020,3,1,0,0,4,0,4,0,0,0,0,0,4,0,0
0030,SUPERINTENDENCIA DE SOCIEDADES,899999086-2,Nacional,No Aplica,11,Bogotá D.C,001,BOGOTÁ,Ejecutiva,"Comercio, Industria y Turismo",Descentralizado,Adscripción,Superintendencia con Personería Jurídica,"-74,072092","4,710989",2020,4,Ultima actualización: Diciembre 2020,7,19,0,15,11,1,22,3,0,0,0,0,3,23,0
8039,AGENCIA NACIONAL INMOBILIARIA VIRGILIO BARCO VARGAS,900483991-0,Nacional,No Aplica,11,Bogotá D.C,001,BOGOTÁ,Ejecutiva,Presidencia de la República,Descentralizado,Adscripción,Agencia Estatal de Naturaleza Especial,"-74,072092","4,710989",2020,4,Ultima actualización: Diciembre 2020,1,3,0,4,0,1,3,0,0,0,0,1,2,1,0
1264,ALCALDÍA DE VILLAPINZÓN,899999445,Territorial,Municipal,25,Cundinamarca,873,VILLAPINZÓN,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-73,594625","5,215209",2020,4,Ultima actualización: Diciembre 2020,1,2,0,3,0,0,0,2,1,0,0,0,0,3,0
0457,ALCALDÍA DE PUERTO SANTANDER,800250853,Territorial,Municipal,54,Norte de Santander,553,PUERTO SANTANDER,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-72,408389","8,361323",2020,4,Ultima actualización: Diciembre 2020,3,2,0,5,0,0,1,1,3,0,0,1,2,2,0
3227,HOSPITAL  SAN JUAN DE DIOS  -SONSÓN,890980003,Territorial,Municipal,05,Antioquia,756,SONSON,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas Sociales del Estado,"-75,309798","5,712002",2020,4,Ultima actualización: Diciembre 2020,11,25,0,0,36,0,10,26,0,0,0,4,10,22,0
2960,CENTRO DE SALUD DE USIACURI,802009049,Territorial,Municipal,08,Atlántico,849,USIACURÍ,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas Sociales del Estado,"-74,976528","10,741163",2020,4,Ultima actualización: Diciembre 2020,7,17,0,24,0,0,9,15,0,0,0,3,5,16,0
0773,ALCALDÍA DE MITU,892099233,Territorial,Municipal,97,Vaupés,001,MITÚ,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-70,233618","1,252174",2020,4,Ultima actualización: Diciembre 2020,1,1,0,0,2,0,2,0,0,0,0,0,1,1,0
0320,ALCALDÍA DE AGUAZUL,891855200,Territorial,Municipal,85,Casanare,010,AGUAZUL,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-72,550819","5,170847",2020,4,Ultima actualización: Diciembre 2020,9,11,0,20,0,1,2,5,12,0,0,3,5,12,0
